ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR678LBL/	ENCSR678LBL	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens IgD-negative memory B cell	IgD-negative memory B cell	GEO:GSE187617	polyA plus RNA-seq of IgD-negative memory B cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF084YDC/,/files/ENCFF650BJB/,/files/ENCFF324ISV/,/files/ENCFF675LTR/,/files/ENCFF114CVQ/,/files/ENCFF532MCC/,/files/ENCFF477ENL/,/files/ENCFF510CES/,/files/ENCFF962BBJ/		ENCBS793OUV	1	1		Homo sapiens	unknown													/replicates/a71998ea-cd16-4611-b4c3-a85471abb0e3/				
/experiments/ENCSR849RVP/	ENCSR849RVP	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; CD8-positive, alpha-beta memory T cell	CD8-positive, alpha-beta memory T cell	GEO:GSE188097	polyA plus RNA-seq of CD8-positive, alpha-beta memory T cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF393IFT/,/files/ENCFF005LEN/,/files/ENCFF298VPC/,/files/ENCFF537SFY/,/files/ENCFF855GMG/,/files/ENCFF518OIY/,/files/ENCFF034FMN/,/files/ENCFF597FGD/,/files/ENCFF918AOG/		ENCBS347VRW	1	1		Homo sapiens	unknown													/replicates/35635034-e423-4ea3-9895-4634147273b5/				
/experiments/ENCSR056TWA/	ENCSR056TWA	RNA-seq	total RNA-seq				Homo sapiens WTC11	WTC11	GEO:GSE219406	Homo sapiens iPSCs (WTC11 cell line) differentiation into cardiomyocytes, Day 0.	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF889TPH/,/files/ENCFF237UYM/,/files/ENCFF304IMK/,/files/ENCFF456YOB/,/files/ENCFF197GMS/,/files/ENCFF233KTH/,/files/ENCFF750YCP/,/files/ENCFF501RKK/,/files/ENCFF882ZOI/,/files/ENCFF317JVK/,/files/ENCFF652IAG/,/files/ENCFF300NKO/,/files/ENCFF110GAY/,/files/ENCFF562VAP/,/files/ENCFF474TBF/,/files/ENCFF519ISD/,/files/ENCFF209SUS/,/files/ENCFF897TJJ/,/files/ENCFF909TIF/,/files/ENCFF107SBL/,/files/ENCFF148HKX/,/files/ENCFF110AQJ/,/files/ENCFF983SMW/,/files/ENCFF624RIH/,/files/ENCFF796ECA/,/files/ENCFF187BDS/,/files/ENCFF924CBN/,/files/ENCFF265DMU/,/files/ENCFF288LRN/,/files/ENCFF248MOF/,/files/ENCFF063XYU/,/files/ENCFF841PFE/,/files/ENCFF395LED/,/files/ENCFF850PZL/,/files/ENCFF130AEF/,/files/ENCFF165EQB/,/files/ENCFF634LIN/,/files/ENCFF256WHF/,/files/ENCFF293UKG/,/files/ENCFF789DHX/,/files/ENCFF108WOB/,/files/ENCFF562FCF/,/files/ENCFF428VKC/,/files/ENCFF957XJL/,/files/ENCFF425OXQ/,/files/ENCFF277KBF/,/files/ENCFF637AUX/,/files/ENCFF491CVY/,/files/ENCFF565HKM/,/files/ENCFF394LWD/,/files/ENCFF619VVM/,/files/ENCFF033XUI/,/files/ENCFF810DUB/,/files/ENCFF996RKX/,/files/ENCFF233IUU/,/files/ENCFF438QSE/,/files/ENCFF615ZCO/,/files/ENCFF332ZBQ/,/files/ENCFF169QPQ/,/files/ENCFF868AWZ/,/files/ENCFF302NNJ/,/files/ENCFF438KTL/,/files/ENCFF776NRH/,/files/ENCFF315TMV/,/files/ENCFF040YJF/,/files/ENCFF949XPE/,/files/ENCFF948OEN/,/files/ENCFF401OHB/,/files/ENCFF869TZV/,/files/ENCFF136JRJ/,/files/ENCFF438YUW/,/files/ENCFF404UGX/,/files/ENCFF453WUI/,/files/ENCFF060QPQ/,/files/ENCFF810XLF/,/files/ENCFF074OQL/,/files/ENCFF059QEW/,/files/ENCFF730LZT/,/files/ENCFF436VSN/,/files/ENCFF365PCB/,/files/ENCFF815DDN/,/files/ENCFF103CUZ/,/files/ENCFF973BEG/,/files/ENCFF620KOZ/,/files/ENCFF701HOE/,/files/ENCFF793VRQ/,/files/ENCFF667EIU/,/files/ENCFF732QOH/,/files/ENCFF725RIH/,/files/ENCFF450WWX/,/files/ENCFF835CQS/,/files/ENCFF714JDH/,/files/ENCFF836TDQ/,/files/ENCFF547ERB/,/files/ENCFF350ZWN/,/files/ENCFF388QCP/,/files/ENCFF951PCB/,/files/ENCFF689AKJ/,/files/ENCFF141AOT/,/files/ENCFF362KMY/,/files/ENCFF758WHT/,/files/ENCFF079AZM/,/files/ENCFF990BAJ/,/files/ENCFF875IBK/,/files/ENCFF675TSE/,/files/ENCFF733FFX/,/files/ENCFF456GAU/,/files/ENCFF339DDF/	/differentiation-series/ENCSR318BKN/	ENCBS947MOM,ENCBS339RWG,ENCBS825TMJ,ENCBS466IYK,ENCBS511GAV,ENCBS167CPD,ENCBS622XGP,ENCBS597FPH,ENCBS049BPX,ENCBS441RWM,ENCBS114KZO,ENCBS164SOA	1,2,3,4,5,6,7,8,9,10,11,12	1		Homo sapiens	adult	30 years												/replicates/339b9829-59f1-43ce-b4e3-0b478a07a148/,/replicates/ba01bdf1-7bdf-402a-8b80-48a0753409b7/,/replicates/1133eaea-0592-4421-a80b-24a8c6272821/,/replicates/afb6bcbd-82fb-4c0d-b19b-2847fe2623b1/,/replicates/f7b52228-02fa-496a-a86d-067fbb8d5d96/,/replicates/ee932b61-aee0-4213-891b-851454facb1f/,/replicates/c0ad8670-76b7-4a2f-a6d7-32a9380e9691/,/replicates/31c0c838-b1fd-4800-bef1-87d223ba7ea1/,/replicates/0ab519d1-365b-4ea4-8ed2-7316338e2741/,/replicates/ef501241-941d-45f1-a541-657e0e8cad65/,/replicates/6f41b23a-8bfc-4b57-b298-fb9e5ce9f0bc/,/replicates/2bbfb552-3dbe-4a96-9edb-df0ba6b0ca87/				
/experiments/ENCSR177XCG/	ENCSR177XCG	RNA-seq	total RNA-seq				Homo sapiens CD4-positive, alpha-beta memory T cell male adult (43 years)	CD4-positive, alpha-beta memory T cell	GEO:GSE187203	memory CD4+ T cell (CD45RO+CCR7+/-)	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF442XPN/,/files/ENCFF054ZHO/,/files/ENCFF763QGF/,/files/ENCFF049ZXW/,/files/ENCFF962UNF/,/files/ENCFF224GKZ/,/files/ENCFF662WMN/,/files/ENCFF801LAN/,/files/ENCFF014YFU/,/files/ENCFF218TXJ/,/files/ENCFF193LXX/		ENCBS009MRL	1	1		Homo sapiens	adult	43 years												/replicates/e6730d01-2816-4132-acf3-58f399ac9003/				
/experiments/ENCSR694AWV/	ENCSR694AWV	RNA-seq	total RNA-seq				Homo sapiens activated CD4-positive, alpha-beta memory T cell male adult (43 years) treated with anti-CD3 and anti-CD28 coated beads for 36 hours	activated CD4-positive, alpha-beta memory T cell	GEO:GSE188200	Memory CD4+ T cell, activated Day 2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF730BBZ/,/files/ENCFF481XTJ/,/files/ENCFF127XUK/,/files/ENCFF760YVU/,/files/ENCFF918OTY/,/files/ENCFF630SUD/,/files/ENCFF578QFW/,/files/ENCFF435MCD/,/files/ENCFF331ZBL/,/files/ENCFF632MAZ/,/files/ENCFF842NAQ/		ENCBS714OYB	1	1		Homo sapiens	adult	43 years	anti-CD3 and anti-CD28 coated beads				36	hour						/replicates/0f6214f5-6a9a-4c0e-816c-470c5ba36aa1/				
/experiments/ENCSR067GOC/	ENCSR067GOC	RNA-seq	total RNA-seq				Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219417	human_brain_Rush ID_E8522907_BS214_ENC4_cDNA769	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF408CEC/,/files/ENCFF349JMQ/,/files/ENCFF625PWP/,/files/ENCFF142HCE/,/files/ENCFF404OJV/,/files/ENCFF610WQP/,/files/ENCFF696QPW/,/files/ENCFF364DQE/,/files/ENCFF977CTV/,/files/ENCFF312WUT/	/disease-series/ENCSR186NTN/	ENCBS979TED	1	1		Homo sapiens	adult	90 or above years												/replicates/ae482160-36f4-4647-9a11-c3193465c5d4/				
/experiments/ENCSR842NDO/	ENCSR842NDO	RNA-seq	total RNA-seq				Homo sapiens natural killer cell female adult (41 years) treated with 100 ng/mL Interleukin-12 subunit alpha for 72 hours, 100 ng/mL Interleukin-15 for 72 hours, 100 ng/mL Interleukin-12 subunit beta for 72 hours, 100 ng/mL Interleukin-18 for 72 hours	natural killer cell	GEO:GSE219827	h.CD56+_DONOR 3: 72 hour activation IL-12+IL-15+IL-18, 100ng/ml	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF119YVL/,/files/ENCFF387MRQ/,/files/ENCFF588XFW/,/files/ENCFF421EVR/,/files/ENCFF683ZSX/,/files/ENCFF382VDL/,/files/ENCFF776EAO/,/files/ENCFF625ZZI/,/files/ENCFF409HZE/,/files/ENCFF607SZZ/,/files/ENCFF165SNZ/,/files/ENCFF277KMH/,/files/ENCFF054ORZ/,/files/ENCFF445BPX/,/files/ENCFF522QYR/,/files/ENCFF822LOE/,/files/ENCFF769LVY/,/files/ENCFF998COT/,/files/ENCFF412PGW/,/files/ENCFF371FZS/		ENCBS734EVS	1	2,1		Homo sapiens	adult	41 years	Interleukin-12 subunit alpha,Interleukin-15,Interleukin-12 subunit beta,Interleukin-18	UniProtKB:P29459,UniProtKB:P40933,UniProtKB:P29460,UniProtKB:Q14116	100	ng/mL	72	hour						/replicates/b11e462a-55a6-4a26-87f6-0438c0a10626/,/replicates/011e6dcc-ceb5-4319-943c-8995447158be/				
/experiments/ENCSR925GFP/	ENCSR925GFP	RNA-seq	total RNA-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (20 years) treated with anti-CD3 and anti-CD28 coated beads for 36 hours	activated CD4-positive, alpha-beta T cell	GEO:GSE188121	CD4+ T cells, activated day 2	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF526ODC/,/files/ENCFF099JCL/,/files/ENCFF389ERJ/,/files/ENCFF217MCO/,/files/ENCFF633NTZ/,/files/ENCFF550LVT/,/files/ENCFF541HAS/,/files/ENCFF150XAC/,/files/ENCFF305GBQ/,/files/ENCFF629RVJ/,/files/ENCFF026RBK/		ENCBS555KPW	1	1		Homo sapiens	adult	20 years	anti-CD3 and anti-CD28 coated beads				36	hour						/replicates/e1e54a39-24da-4145-9c4c-f893d780c0b4/				
/experiments/ENCSR538FRP/	ENCSR538FRP	RNA-seq	total RNA-seq				Homo sapiens activated CD8-positive, alpha-beta memory T cell male adult (30 years) treated with 10 ng/mL Interleukin-2 for 5 days, anti-CD3 and anti-CD28 coated beads for 7 days	activated CD8-positive, alpha-beta memory T cell	GEO:GSE187601	Memory CD8+ cell, activated Day 7	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF043NBE/,/files/ENCFF275YAD/,/files/ENCFF908BTX/,/files/ENCFF307CQG/,/files/ENCFF982JPV/,/files/ENCFF619SBF/,/files/ENCFF785ULQ/,/files/ENCFF025LRR/,/files/ENCFF730YNK/,/files/ENCFF472ZEQ/,/files/ENCFF333RRZ/		ENCBS015SJV	1	1		Homo sapiens	adult	30 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL	5,7	day						/replicates/090e3b97-4e46-43e9-b01d-e15ddb2646df/				
/experiments/ENCSR771NRY/	ENCSR771NRY	RNA-seq	total RNA-seq				Homo sapiens WTC11, 3 days post differentiation treated with 7.5 μM IWP-2 for 24 hours	WTC11	GEO:GSE219721	Homo sapiens cardiomyocytes in vitro differentiated originated from WTC11 cells, 3 days after differentiation	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF141TSN/,/files/ENCFF412BCM/,/files/ENCFF815CBA/,/files/ENCFF507OWD/,/files/ENCFF172BXM/,/files/ENCFF970YIR/,/files/ENCFF108YON/,/files/ENCFF074EFX/,/files/ENCFF895UJG/,/files/ENCFF581JPR/,/files/ENCFF276CYX/,/files/ENCFF421CZP/,/files/ENCFF621ICW/,/files/ENCFF213TJR/,/files/ENCFF924OKG/,/files/ENCFF368SPA/,/files/ENCFF541YBD/,/files/ENCFF952TUH/	/differentiation-series/ENCSR318BKN/	ENCBS757YGX,ENCBS956LJI	1,2	1		Homo sapiens	adult	30 years	IWP-2	CHEBI:125649	7.5	μM	24	hour						/replicates/b3e3460d-960f-4c34-96a4-165664a27393/,/replicates/be0c94ce-4504-4086-a79a-e49f5881b32e/				
/experiments/ENCSR723OPL/	ENCSR723OPL	RNA-seq	total RNA-seq				Homo sapiens WTC11, 4 days post differentiation treated with 7.5 μM IWP-2 for 48 hours	WTC11	GEO:GSE220009	Homo sapiens cardiomyocytes in vitro differentiated originated from WTC11 cells, 4 days after differentiation	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF691HJU/,/files/ENCFF930TEP/,/files/ENCFF590QDU/,/files/ENCFF516CWL/,/files/ENCFF098BSW/,/files/ENCFF244ITR/,/files/ENCFF552NKM/,/files/ENCFF072KBX/,/files/ENCFF989CAQ/,/files/ENCFF842TIA/,/files/ENCFF677PPG/,/files/ENCFF106UGL/,/files/ENCFF570ZSQ/,/files/ENCFF702AXW/,/files/ENCFF353MUP/,/files/ENCFF564XRK/,/files/ENCFF006HMQ/,/files/ENCFF836AFC/	/differentiation-series/ENCSR318BKN/	ENCBS811FZJ,ENCBS761UUN	1,2	1		Homo sapiens	adult	30 years	IWP-2	CHEBI:125649	7.5	μM	48	hour						/replicates/5c0a6c59-b63d-44fb-a100-34a304c9a0a8/,/replicates/1c3f63e9-91ec-4724-9d9c-992f2a7eecf2/				
/experiments/ENCSR593MZL/	ENCSR593MZL	RNA-seq	total RNA-seq				Homo sapiens activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2 for 5 days, anti-CD3 and anti-CD28 coated beads for 7 days	activated CD4-positive, alpha-beta T cell	GEO:GSE187589	CD4+ T cells, activated day 7	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF595JMV/,/files/ENCFF449OGO/,/files/ENCFF827UHC/,/files/ENCFF096DAA/,/files/ENCFF606UME/,/files/ENCFF254FOW/,/files/ENCFF747NGU/,/files/ENCFF428YTY/,/files/ENCFF428XWV/,/files/ENCFF258YUT/,/files/ENCFF784PZE/		ENCBS456ENT	1	1		Homo sapiens	adult	20 years	Interleukin-2,anti-CD3 and anti-CD28 coated beads	UniProtKB:P60568	10	ng/mL	5,7	day						/replicates/d53b4824-0e81-436b-8214-ab5b4e032fc8/				
/experiments/ENCSR771DEX/	ENCSR771DEX	RNA-seq	total RNA-seq				Homo sapiens WTC11, 1 day post differentiation treated with 7.5 μM CHIR 99021 for 24 hours	WTC11	GEO:GSE219716	Homo sapiens cardiomyocytes in vitro differentiated originated from WTC11 cells, 1 days after differentiation	Will Greenleaf, Stanford	ENCODE	released	/files/ENCFF676NTL/,/files/ENCFF757REE/,/files/ENCFF107LAK/,/files/ENCFF490NPG/,/files/ENCFF152MXG/,/files/ENCFF118XXK/,/files/ENCFF225JYL/,/files/ENCFF329HLO/,/files/ENCFF070QNZ/,/files/ENCFF222ZRW/,/files/ENCFF465FFR/,/files/ENCFF088CIU/,/files/ENCFF547AAW/,/files/ENCFF654EFU/,/files/ENCFF230WQA/,/files/ENCFF037SYH/,/files/ENCFF405GVS/,/files/ENCFF841KXU/	/differentiation-series/ENCSR318BKN/	ENCBS139ZBT,ENCBS991CMT	2,1	1		Homo sapiens	adult	30 years	CHIR 99021	CHEBI:91091	7.5	μM	24	hour						/replicates/4e0a46c7-6d3d-4c9f-9f2e-54554beadfb9/,/replicates/31a2d14e-e8f7-4d13-b641-5820e3906776/				
/experiments/ENCSR743GKS/	ENCSR743GKS	RNA-seq	total RNA-seq				Homo sapiens PC-9	PC-9	GEO:GSE188049	PC-9 for bru-seq comparison	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF016FZJ/,/files/ENCFF003YRI/,/files/ENCFF095WBL/,/files/ENCFF824EJY/,/files/ENCFF141IXT/,/files/ENCFF204BNG/,/files/ENCFF517VQQ/,/files/ENCFF095AJZ/,/files/ENCFF564FCH/,/files/ENCFF617YFI/,/files/ENCFF700DEJ/,/files/ENCFF633VFS/,/files/ENCFF877GJA/,/files/ENCFF682NDW/,/files/ENCFF905RMO/,/files/ENCFF259VEM/,/files/ENCFF164TLS/,/files/ENCFF497ZYI/,/files/ENCFF816UQV/,/files/ENCFF289PWJ/		ENCBS511ZVG,ENCBS021NLC	1,2	1		Homo sapiens	unknown													/replicates/2b809379-36ab-482f-8b8c-3a6cec1afdd9/,/replicates/bd298f56-a3da-420b-b108-ab8c926deafb/				
/experiments/ENCSR672OYP/	ENCSR672OYP	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens immature natural killer cell	immature natural killer cell	GEO:GSE187551	polyA plus RNA-seq of immature natural killer cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF201KSU/,/files/ENCFF079SHM/,/files/ENCFF240GMQ/,/files/ENCFF325GTZ/,/files/ENCFF821KEA/,/files/ENCFF425CHS/,/files/ENCFF243TOJ/,/files/ENCFF454SUT/,/files/ENCFF188LLF/		ENCBS497KWS	1	1		Homo sapiens	unknown													/replicates/c817d815-ea8f-4502-bca5-a1d0dd4a4cd7/				
/experiments/ENCSR940EVD/	ENCSR940EVD	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; CD4-positive, CD25-positive, alpha-beta regulatory T cell	CD4-positive, CD25-positive, alpha-beta regulatory T cell	GEO:GSE188152	polyA plus RNA-seq of CD4-positive, CD25-positive, alpha-beta regulatory T cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF004XPC/,/files/ENCFF699NFB/,/files/ENCFF647OOT/,/files/ENCFF031ZIJ/,/files/ENCFF960OXD/,/files/ENCFF371UJX/,/files/ENCFF956EIE/,/files/ENCFF442IPN/,/files/ENCFF935ZUK/		ENCBS269FKR	1	1		Homo sapiens	unknown													/replicates/907669bd-e827-4a2e-8247-e54e25889e1a/				
/experiments/ENCSR975CMV/	ENCSR975CMV	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; IgD-negative memory B cell	IgD-negative memory B cell	GEO:GSE187897	polyA plus RNA-seq of IgD-negative memory B cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF659MQZ/,/files/ENCFF060XFV/,/files/ENCFF807PCB/,/files/ENCFF504EKW/,/files/ENCFF050OBT/,/files/ENCFF068ZME/,/files/ENCFF927OQE/,/files/ENCFF332YKQ/,/files/ENCFF918PWK/		ENCBS720RJK	1	1		Homo sapiens	unknown													/replicates/f1ce34d5-1ed8-4684-b606-a8c949bb92bc/				
/experiments/ENCSR133PLR/	ENCSR133PLR	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (85 years)	middle frontal area 46	GEO:GSE219491	human_brain_Rush ID_E1703237_BS141_ENC4_cDNA691	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF693VEH/,/files/ENCFF170ROO/,/files/ENCFF190QYM/,/files/ENCFF384FHG/,/files/ENCFF537MZN/,/files/ENCFF898RPE/,/files/ENCFF160SEG/,/files/ENCFF808SYD/,/files/ENCFF457OPS/,/files/ENCFF171BTS/	/disease-series/ENCSR046UPA/	ENCBS634VGA	1	1		Homo sapiens	adult	85 years												/replicates/8c5583ce-7725-4506-b19a-3919a6791a59/				
/experiments/ENCSR036SUN/	ENCSR036SUN	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219373	human_brain_Rush ID_1863332_BS91_ENC4_cDNA668	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF352YRE/,/files/ENCFF166NMB/,/files/ENCFF203QHW/,/files/ENCFF167JKM/,/files/ENCFF822SLH/,/files/ENCFF211KHO/,/files/ENCFF075NFV/,/files/ENCFF066PAM/,/files/ENCFF080KYI/,/files/ENCFF475JUK/	/disease-series/ENCSR970FVX/	ENCBS958WOW	1	1		Homo sapiens	adult	90 or above years												/replicates/2d9efa5a-5df2-45f5-825f-01975c95f671/				
/experiments/ENCSR290IHM/	ENCSR290IHM	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (79 years)	middle frontal area 46	GEO:GSE219998	human_brain_Rush ID_5194210_BS19_ENC4_cDNA654	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF479YLJ/,/files/ENCFF634JRF/,/files/ENCFF626KHB/,/files/ENCFF426XVD/,/files/ENCFF011DHD/,/files/ENCFF078WYA/,/files/ENCFF707GIJ/,/files/ENCFF409MDK/,/files/ENCFF337BKK/,/files/ENCFF469HLI/	/disease-series/ENCSR212ASC/	ENCBS411JUI	1	1		Homo sapiens	adult	79 years												/replicates/9fb9dce9-351e-4744-9a3d-cc57e55b1ed0/				
/experiments/ENCSR198QAJ/	ENCSR198QAJ	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219570	human_brain_Rush ID_3002106_BS114_ENC4_cDNA664	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF240RDE/,/files/ENCFF424DIT/,/files/ENCFF780BLR/,/files/ENCFF911LIM/,/files/ENCFF762VOE/,/files/ENCFF179ZCT/,/files/ENCFF346FEB/,/files/ENCFF714APG/,/files/ENCFF131IFH/,/files/ENCFF553GKS/	/disease-series/ENCSR162FZH/	ENCBS833CJR	1	1		Homo sapiens	adult	90 or above years												/replicates/dd1da51e-760c-424d-8b9b-e9ff279f8eeb/				
/experiments/ENCSR755FNG/	ENCSR755FNG	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE219705	human_brain_Rush ID_E7461192_BS125_ENC4_cDNA687	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF658CDP/,/files/ENCFF794LRV/,/files/ENCFF307RIC/,/files/ENCFF413DLW/,/files/ENCFF615SMX/,/files/ENCFF373IJO/,/files/ENCFF673JLI/,/files/ENCFF228RPX/,/files/ENCFF151RAG/,/files/ENCFF325VHJ/	/disease-series/ENCSR295TBA/	ENCBS914ACI	1	1		Homo sapiens	adult	90 or above years												/replicates/488ccc66-9b3b-42e2-aeed-e1a77c445ce1/				
/experiments/ENCSR020YQE/	ENCSR020YQE	RNA-seq	total RNA-seq				Homo sapiens mammary epithelial cell female adult (19 years)	mammary epithelial cell	GEO:GSE187119	HMEC for bru-seq comparison	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF026VXO/,/files/ENCFF109CFC/,/files/ENCFF238OXM/,/files/ENCFF292FVY/,/files/ENCFF549WAV/,/files/ENCFF828VAM/,/files/ENCFF253JIU/,/files/ENCFF077MDV/,/files/ENCFF442VSY/,/files/ENCFF386EPI/,/files/ENCFF219EZH/,/files/ENCFF968MAK/,/files/ENCFF771NPR/,/files/ENCFF814KVN/,/files/ENCFF401YXF/,/files/ENCFF963DOX/,/files/ENCFF990JEY/,/files/ENCFF915EXG/,/files/ENCFF120FFZ/,/files/ENCFF823WEI/	/reference-epigenomes/ENCSR460EGF/	ENCBS996RLF,ENCBS710VQU	1,2	1		Homo sapiens	adult	19 years												/replicates/0b92993a-7bfd-445d-aecb-c5ccda439351/,/replicates/851933d8-eb43-4b6e-839a-8b0cc93c7aa2/				
/experiments/ENCSR585DJN/	ENCSR585DJN	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187539	polyA plus RNA-seq of naive thymus-derived CD8-positive, alpha-beta T cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF503MCK/,/files/ENCFF195VSJ/,/files/ENCFF114STW/,/files/ENCFF750OOP/,/files/ENCFF201RLE/,/files/ENCFF535IHZ/,/files/ENCFF913BIE/,/files/ENCFF371VVL/,/files/ENCFF292SPH/		ENCBS512HTQ	1	1		Homo sapiens	unknown													/replicates/618156aa-3fce-4a87-9966-9e78656de36c/				
/experiments/ENCSR969XWI/	ENCSR969XWI	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; CD4-positive, alpha-beta memory T cell	CD4-positive, alpha-beta memory T cell	GEO:GSE187887	polyA plus RNA-seq of CD4-positive, alpha-beta memory T cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF511SGM/,/files/ENCFF106PGZ/,/files/ENCFF450PST/,/files/ENCFF412NFZ/,/files/ENCFF486XXU/,/files/ENCFF086ZVP/,/files/ENCFF039KHA/,/files/ENCFF874FQG/,/files/ENCFF960QPI/		ENCBS812ZCI	1	1		Homo sapiens	unknown													/replicates/0d35e104-7327-42bd-931b-17a00b8fc7fb/				
/experiments/ENCSR728FFT/	ENCSR728FFT	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE219665	human_brain_Rush ID_E3648984_BS196_ENC4_cDNA751	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF630TEI/,/files/ENCFF941VZE/,/files/ENCFF358DGD/,/files/ENCFF117MQV/,/files/ENCFF436IXA/,/files/ENCFF829YOR/,/files/ENCFF307LXX/,/files/ENCFF541EYF/,/files/ENCFF460ITQ/,/files/ENCFF180BWE/	/disease-series/ENCSR702UNK/	ENCBS682RDL	1	1		Homo sapiens	adult	88 years												/replicates/bc2ffea7-1bf0-4218-8377-df7451be29d5/				
/experiments/ENCSR766TSI/	ENCSR766TSI	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens with multiple sclerosis; immature natural killer cell	immature natural killer cell	GEO:GSE187868	polyA plus RNA-seq of immature natural killer cell with multiple sclerosis.	David Hafler, Yale	ENCODE	released	/files/ENCFF993FJC/,/files/ENCFF991FOY/,/files/ENCFF392TMK/,/files/ENCFF503ZRB/,/files/ENCFF500WWO/,/files/ENCFF656VTE/,/files/ENCFF347ZRY/,/files/ENCFF366WMR/,/files/ENCFF260HYF/		ENCBS745FCE	1	1		Homo sapiens	unknown													/replicates/9eda9851-6c55-4348-9b90-91f61c5f84cc/				
/experiments/ENCSR230KVL/	ENCSR230KVL	polyA plus RNA-seq	polyA plus RNA-seq				Homo sapiens naive thymus-derived CD8-positive, alpha-beta T cell	naive thymus-derived CD8-positive, alpha-beta T cell	GEO:GSE187114	polyA plus RNA-seq of naive thymus-derived CD8-positive, alpha-beta T cell.	David Hafler, Yale	ENCODE	released	/files/ENCFF751ZMF/,/files/ENCFF514YVT/,/files/ENCFF401TVK/,/files/ENCFF141FNK/,/files/ENCFF283UXN/,/files/ENCFF161DSK/,/files/ENCFF976YBX/,/files/ENCFF206PMO/,/files/ENCFF207FEV/		ENCBS135XFB	1	1		Homo sapiens	unknown													/replicates/01ef83f1-505b-4da3-91af-8f46e7cac382/				
