File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF329HLO	tsv	tsv		gene quantifications	GRCh38	ENCSR771DEX	total RNA-seq	/human-donors/ENCDO882UJI/	EFO:0009747	WTC11	cell line	Homo sapiens	CHIR 99021	7.5 μM	24 hour								RNA					unstranded	2022-07-22	ENCODE				2	2_1							/files/ENCFF654EFU/, /files/ENCFF285DRD/	11013628	ENCODE Processing Pipeline	3f531fb99a6291ecdc830a917428b5c9		https://www.encodeproject.org/files/ENCFF329HLO/@@download/ENCFF329HLO.tsv	V29			released	s3://encode-public/2022/01/04/484df5e4-9e6c-4680-a110-1eed4c239fa5/ENCFF329HLO.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/04/484df5e4-9e6c-4680-a110-1eed4c239fa5/ENCFF329HLO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released		insufficient read depth, insufficient read length, missing spikeins	
ENCFF405GVS	tsv	tsv		gene quantifications	GRCh38	ENCSR771DEX	total RNA-seq	/human-donors/ENCDO882UJI/	EFO:0009747	WTC11	cell line	Homo sapiens	CHIR 99021	7.5 μM	24 hour								RNA					unstranded	2022-07-22	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF118XXK/	11007202	ENCODE Processing Pipeline	868a4e6fbdf20c85e3b93a9ed7b39915		https://www.encodeproject.org/files/ENCFF405GVS/@@download/ENCFF405GVS.tsv	V29			released	s3://encode-public/2022/01/04/a4a4590f-95d2-4fa4-aa5a-f8b021ed3451/ENCFF405GVS.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/04/a4a4590f-95d2-4fa4-aa5a-f8b021ed3451/ENCFF405GVS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released		insufficient read depth, insufficient read length, missing spikeins	
ENCFF633VFS	tsv	tsv		gene quantifications	GRCh38	ENCSR743GKS	total RNA-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-08-18	ENCODE				2	2_1							/files/ENCFF497ZYI/, /files/ENCFF285DRD/	11017503	ENCODE Processing Pipeline	358ffc9eee660e7f1695e75968487d6c		https://www.encodeproject.org/files/ENCFF633VFS/@@download/ENCFF633VFS.tsv	V29			released	s3://encode-public/2021/07/21/3224d17f-a9e0-44e9-add0-559f613bbe9d/ENCFF633VFS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/3224d17f-a9e0-44e9-add0-559f613bbe9d/ENCFF633VFS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF877GJA	tsv	tsv		gene quantifications	GRCh38	ENCSR743GKS	total RNA-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-08-18	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF164TLS/	11023566	ENCODE Processing Pipeline	aca1ce0df033962cf98bd4c459ab5acf		https://www.encodeproject.org/files/ENCFF877GJA/@@download/ENCFF877GJA.tsv	V29			released	s3://encode-public/2021/07/21/d7ceb351-9f1b-4a04-a0c5-305a01d1466e/ENCFF877GJA.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/d7ceb351-9f1b-4a04-a0c5-305a01d1466e/ENCFF877GJA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF425CHS	tsv	tsv		gene quantifications	GRCh38	ENCSR672OYP	polyA plus RNA-seq	/human-donors/ENCDO922TOC/	CL:0000823	immature natural killer cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF243TOJ/, /files/ENCFF285DRD/	10869211	ENCODE Processing Pipeline	4cfda852e036d07b8067dd4849c467f5		https://www.encodeproject.org/files/ENCFF425CHS/@@download/ENCFF425CHS.tsv	V29			released	s3://encode-public/2021/09/15/136572cc-8958-4bb1-a57c-b6bceefbaed1/ENCFF425CHS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/136572cc-8958-4bb1-a57c-b6bceefbaed1/ENCFF425CHS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released	low read depth		
ENCFF031ZIJ	tsv	tsv		gene quantifications	GRCh38	ENCSR940EVD	polyA plus RNA-seq	/human-donors/ENCDO553CCA/	CL:0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF285DRD/, /files/ENCFF442IPN/	10880286	ENCODE Processing Pipeline	802abc8dfa89a44d8f220f5077239452		https://www.encodeproject.org/files/ENCFF031ZIJ/@@download/ENCFF031ZIJ.tsv	V29			released	s3://encode-public/2021/09/15/c555ef46-90ae-4d02-958e-7a2902417d76/ENCFF031ZIJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/c555ef46-90ae-4d02-958e-7a2902417d76/ENCFF031ZIJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released	low read depth		
ENCFF332YKQ	tsv	tsv		gene quantifications	GRCh38	ENCSR975CMV	polyA plus RNA-seq	/human-donors/ENCDO553CCA/	CL:0001053	IgD-negative memory B cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF285DRD/, /files/ENCFF504EKW/	10885446	ENCODE Processing Pipeline	d8dd79e0646e2a1696e071f69535bab3		https://www.encodeproject.org/files/ENCFF332YKQ/@@download/ENCFF332YKQ.tsv	V29			released	s3://encode-public/2021/09/15/b9f7d77a-94b9-41a6-a166-b5000e2f7cd7/ENCFF332YKQ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/b9f7d77a-94b9-41a6-a166-b5000e2f7cd7/ENCFF332YKQ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released	low read depth		
ENCFF808SYD	tsv	tsv		gene quantifications	GRCh38	ENCSR133PLR	total RNA-seq	/human-donors/ENCDO953KHI/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF170ROO/	10992728	ENCODE Processing Pipeline	a9695a6fce6e8474476f04a625c21a7a		https://www.encodeproject.org/files/ENCFF808SYD/@@download/ENCFF808SYD.tsv	V29			released	s3://encode-public/2022/04/14/daf7d349-fa21-4036-ace0-9c98f139668f/ENCFF808SYD.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/daf7d349-fa21-4036-ace0-9c98f139668f/ENCFF808SYD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF080KYI	tsv	tsv		gene quantifications	GRCh38	ENCSR036SUN	total RNA-seq	/human-donors/ENCDO394ZHU/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF166NMB/, /files/ENCFF285DRD/	11021483	ENCODE Processing Pipeline	3dcad47e116384775d47de1d1e13a239		https://www.encodeproject.org/files/ENCFF080KYI/@@download/ENCFF080KYI.tsv	V29			released	s3://encode-public/2022/03/09/bc16e9e1-5fea-450f-9dea-a130c8f6eafe/ENCFF080KYI.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/bc16e9e1-5fea-450f-9dea-a130c8f6eafe/ENCFF080KYI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF707GIJ	tsv	tsv		gene quantifications	GRCh38	ENCSR290IHM	total RNA-seq	/human-donors/ENCDO609ZOG/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF337BKK/, /files/ENCFF285DRD/	11001849	ENCODE Processing Pipeline	b791a81b8070cc20355a9a222d9d9dee		https://www.encodeproject.org/files/ENCFF707GIJ/@@download/ENCFF707GIJ.tsv	V29			released	s3://encode-public/2022/03/09/988e2a8b-c7a1-4d84-aeef-120998ce4c1b/ENCFF707GIJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/988e2a8b-c7a1-4d84-aeef-120998ce4c1b/ENCFF707GIJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF762VOE	tsv	tsv		gene quantifications	GRCh38	ENCSR198QAJ	total RNA-seq	/human-donors/ENCDO101GPB/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF179ZCT/, /files/ENCFF285DRD/	11000065	ENCODE Processing Pipeline	9bbcc0e6882c414611e5fa9789f11f3e		https://www.encodeproject.org/files/ENCFF762VOE/@@download/ENCFF762VOE.tsv	V29			released	s3://encode-public/2022/03/09/bda03ed6-7b7f-441d-8dbd-5c7a7e9adf59/ENCFF762VOE.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/bda03ed6-7b7f-441d-8dbd-5c7a7e9adf59/ENCFF762VOE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF325VHJ	tsv	tsv		gene quantifications	GRCh38	ENCSR755FNG	total RNA-seq	/human-donors/ENCDO218FFZ/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF413DLW/	11011998	ENCODE Processing Pipeline	3b5dfbd1f9f232f10e3e59a4a08a9f21		https://www.encodeproject.org/files/ENCFF325VHJ/@@download/ENCFF325VHJ.tsv	V29			released	s3://encode-public/2022/04/14/a14cc192-2d37-4fb6-be3f-401cf04a1565/ENCFF325VHJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/a14cc192-2d37-4fb6-be3f-401cf04a1565/ENCFF325VHJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF292FVY	tsv	tsv		gene quantifications	GRCh38	ENCSR020YQE	total RNA-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-08-18	ENCODE				1	1_1							/files/ENCFF814KVN/, /files/ENCFF285DRD/	11036296	ENCODE Processing Pipeline	c9fc931e4e57be2509e6b439104c6357		https://www.encodeproject.org/files/ENCFF292FVY/@@download/ENCFF292FVY.tsv	V29			released	s3://encode-public/2021/07/21/8c8e6857-06ba-44c5-b689-145f7b5b2ddd/ENCFF292FVY.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/8c8e6857-06ba-44c5-b689-145f7b5b2ddd/ENCFF292FVY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF219EZH	tsv	tsv		gene quantifications	GRCh38	ENCSR020YQE	total RNA-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											RNA					reverse	2021-08-18	ENCODE				2	2_1							/files/ENCFF285DRD/, /files/ENCFF238OXM/	11034197	ENCODE Processing Pipeline	d22ee11456f7ecc9d5e7257b853a8348		https://www.encodeproject.org/files/ENCFF219EZH/@@download/ENCFF219EZH.tsv	V29			released	s3://encode-public/2021/07/21/8dc3bce6-917a-4a61-8cef-3ed46875115e/ENCFF219EZH.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/07/21/8dc3bce6-917a-4a61-8cef-3ed46875115e/ENCFF219EZH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF292SPH	tsv	tsv		gene quantifications	GRCh38	ENCSR585DJN	polyA plus RNA-seq	/human-donors/ENCDO187BUH/	CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF535IHZ/, /files/ENCFF285DRD/	10897698	ENCODE Processing Pipeline	2dd8c3d5ba312234395b48153407dfc9		https://www.encodeproject.org/files/ENCFF292SPH/@@download/ENCFF292SPH.tsv	V29			released	s3://encode-public/2021/09/15/3ff8cee2-b392-45bc-a072-57784c3c7ad5/ENCFF292SPH.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/3ff8cee2-b392-45bc-a072-57784c3c7ad5/ENCFF292SPH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF486XXU	tsv	tsv		gene quantifications	GRCh38	ENCSR969XWI	polyA plus RNA-seq	/human-donors/ENCDO187BUH/	CL:0000897	CD4-positive, alpha-beta memory T cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF285DRD/, /files/ENCFF960QPI/	10877126	ENCODE Processing Pipeline	3732074591d09c0ebd20b256007ecde1		https://www.encodeproject.org/files/ENCFF486XXU/@@download/ENCFF486XXU.tsv	V29			released	s3://encode-public/2021/09/15/1a0a4723-e2ab-4208-b576-cb82358003fa/ENCFF486XXU.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/1a0a4723-e2ab-4208-b576-cb82358003fa/ENCFF486XXU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released	low read depth		
ENCFF436IXA	tsv	tsv		gene quantifications	GRCh38	ENCSR728FFT	total RNA-seq	/human-donors/ENCDO151OJB/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-06-07	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF941VZE/	11000410	ENCODE Processing Pipeline	392c5e6d73ecf10f626abec1472d51a6		https://www.encodeproject.org/files/ENCFF436IXA/@@download/ENCFF436IXA.tsv	V29			released	s3://encode-public/2022/06/04/c0e211ea-3834-484c-acf3-aedc677c5bde/ENCFF436IXA.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/04/c0e211ea-3834-484c-acf3-aedc677c5bde/ENCFF436IXA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF347ZRY	tsv	tsv		gene quantifications	GRCh38	ENCSR766TSI	polyA plus RNA-seq	/human-donors/ENCDO553CCA/	CL:0000823	immature natural killer cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF285DRD/, /files/ENCFF392TMK/	10904967	ENCODE Processing Pipeline	1afed2b96b594cdaabaa643155754395		https://www.encodeproject.org/files/ENCFF347ZRY/@@download/ENCFF347ZRY.tsv	V29			released	s3://encode-public/2021/09/15/6d22ea41-7414-465f-ac0a-907badf5e357/ENCFF347ZRY.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/6d22ea41-7414-465f-ac0a-907badf5e357/ENCFF347ZRY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF207FEV	tsv	tsv		gene quantifications	GRCh38	ENCSR230KVL	polyA plus RNA-seq	/human-donors/ENCDO836ICQ/	CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-10-12	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF141FNK/, /files/ENCFF285DRD/	10801973	ENCODE Processing Pipeline	acc0226791d050b03ea1ba50b7640aed		https://www.encodeproject.org/files/ENCFF207FEV/@@download/ENCFF207FEV.tsv	V29			released	s3://encode-public/2021/09/15/a5ff9285-47a1-4c41-b1bf-ee7c21c69096/ENCFF207FEV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/a5ff9285-47a1-4c41-b1bf-ee7c21c69096/ENCFF207FEV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released		insufficient read depth	
ENCFF687GJE	tsv	tsv		gene quantifications	GRCh38	ENCSR394HJK	total RNA-seq	/human-donors/ENCDO736YJH/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-06-03	ENCODE				1	1_1							/files/ENCFF751SSY/, /files/ENCFF285DRD/	11003048	ENCODE Processing Pipeline	54fcc6bac8065833f95290e62489bf74		https://www.encodeproject.org/files/ENCFF687GJE/@@download/ENCFF687GJE.tsv	V29			released	s3://encode-public/2022/05/13/994132d6-d0c1-4555-9907-5f33021a721f/ENCFF687GJE.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/05/13/994132d6-d0c1-4555-9907-5f33021a721f/ENCFF687GJE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF026EYV	tsv	tsv		gene quantifications	GRCh38	ENCSR167NUS	polyA plus RNA-seq	/human-donors/ENCDO922TOC/	CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF285DRD/, /files/ENCFF261OCS/	10876106	ENCODE Processing Pipeline	c41bc4033f6130d1672d57d7aac75c45		https://www.encodeproject.org/files/ENCFF026EYV/@@download/ENCFF026EYV.tsv	V29			released	s3://encode-public/2021/09/15/03f1f7f9-0d6d-4910-b475-6e7fc1c94800/ENCFF026EYV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/03f1f7f9-0d6d-4910-b475-6e7fc1c94800/ENCFF026EYV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released	low read depth		
ENCFF689OOZ	tsv	tsv		gene quantifications	GRCh38	ENCSR701JXD	polyA plus RNA-seq	/human-donors/ENCDO157PKH/	CL:0000823	immature natural killer cell	primary cell	Homo sapiens											polyadenylated mRNA					unstranded	2021-09-21	ENCODE		chemical (Illumina TruSeq)	300-500	1	1_1							/files/ENCFF484HUL/, /files/ENCFF285DRD/	10907556	ENCODE Processing Pipeline	2653fb1d186a763786506ca3acf83c18		https://www.encodeproject.org/files/ENCFF689OOZ/@@download/ENCFF689OOZ.tsv	V29			released	s3://encode-public/2021/09/15/f0838a4b-b5d5-4dd1-af57-808dcb618de3/ENCFF689OOZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/09/15/f0838a4b-b5d5-4dd1-af57-808dcb618de3/ENCFF689OOZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released	low read depth		
ENCFF823FJI	tsv	tsv		gene quantifications	GRCh38	ENCSR439PRN	total RNA-seq	/human-donors/ENCDO161NAR/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1							/files/ENCFF461TVD/, /files/ENCFF285DRD/	10995426	ENCODE Processing Pipeline	6214dcb8593c899859b4bdd3e7f6c5cd		https://www.encodeproject.org/files/ENCFF823FJI/@@download/ENCFF823FJI.tsv	V29			released	s3://encode-public/2022/04/14/a961e54c-5208-4558-9def-7aa740157470/ENCFF823FJI.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/04/14/a961e54c-5208-4558-9def-7aa740157470/ENCFF823FJI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF258ANV	tsv	tsv		gene quantifications	GRCh38	ENCSR394ZSF	total RNA-seq	/human-donors/ENCDO203ASI/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1							/files/ENCFF285DRD/, /files/ENCFF239NHF/	11007268	ENCODE Processing Pipeline	6d292072b6ca074162313b9b1948cc4f		https://www.encodeproject.org/files/ENCFF258ANV/@@download/ENCFF258ANV.tsv	V29			released	s3://encode-public/2022/03/09/1523e8b8-4c7e-4d81-83ff-7673a34b6423/ENCFF258ANV.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/03/09/1523e8b8-4c7e-4d81-83ff-7673a34b6423/ENCFF258ANV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF072DPH	tsv	tsv		gene quantifications	GRCh38	ENCSR363EVQ	total RNA-seq	/human-donors/ENCDO359XWR/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-06-07	ENCODE				1	1_1							/files/ENCFF042UDH/, /files/ENCFF285DRD/	11005473	ENCODE Processing Pipeline	b79d28a22d52d333eb449fdab60a4f05		https://www.encodeproject.org/files/ENCFF072DPH/@@download/ENCFF072DPH.tsv	V29			released	s3://encode-public/2022/06/04/efd2a354-54d7-41a1-9b6a-63c911b86159/ENCFF072DPH.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/04/efd2a354-54d7-41a1-9b6a-63c911b86159/ENCFF072DPH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF385ZWK	tsv	tsv		gene quantifications	GRCh38	ENCSR800PJQ	total RNA-seq	/human-donors/ENCDO915WZE/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-06-07	ENCODE				1	1_1							/files/ENCFF248CDA/, /files/ENCFF285DRD/	11001346	ENCODE Processing Pipeline	2bbf9ef31b40cdd1993ff5b16dbf875f		https://www.encodeproject.org/files/ENCFF385ZWK/@@download/ENCFF385ZWK.tsv	V29			released	s3://encode-public/2022/06/04/fa402ef8-0490-4cac-8f5f-c8aaf56c3d63/ENCFF385ZWK.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/04/fa402ef8-0490-4cac-8f5f-c8aaf56c3d63/ENCFF385ZWK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF094ANZ	tsv	tsv		gene quantifications	GRCh38	ENCSR584OXW	total RNA-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	AZD9567	1 μM	4 hour								RNA		Qiagen RNA extraction			reverse	2022-07-14	ENCODE			200-300	5	5_1							/files/ENCFF834QUE/, /files/ENCFF285DRD/	10952465	ENCODE Processing Pipeline	1c537f47f5b09cf8e12c4cb9ceea8cde		https://www.encodeproject.org/files/ENCFF094ANZ/@@download/ENCFF094ANZ.tsv	V29			released	s3://encode-public/2022/05/12/a90cfb99-c74e-4f00-b355-31c9ee9b7973/ENCFF094ANZ.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/05/12/a90cfb99-c74e-4f00-b355-31c9ee9b7973/ENCFF094ANZ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released		insufficient read depth	
ENCFF604YSK	tsv	tsv		gene quantifications	GRCh38	ENCSR584OXW	total RNA-seq	/human-donors/ENCDO000AAZ/	EFO:0001086	A549	cell line	Homo sapiens	AZD9567	1 μM	4 hour								RNA		Qiagen RNA extraction			reverse	2022-07-14	ENCODE			200-300	4	4_1							/files/ENCFF172FTK/, /files/ENCFF285DRD/	10974291	ENCODE Processing Pipeline	66253289ccf4ac6aaaefaaa0625e87e8		https://www.encodeproject.org/files/ENCFF604YSK/@@download/ENCFF604YSK.tsv	V29			released	s3://encode-public/2022/05/12/67cc24c3-1b9e-4478-b361-21ceaacaad1e/ENCFF604YSK.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/05/12/67cc24c3-1b9e-4478-b361-21ceaacaad1e/ENCFF604YSK.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 GRCh38 V29	released		insufficient read depth	
