File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF568SQZ	bam	bam		unfiltered alignments	GRCh38	ENCSR149QZB	BruChase-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1		151					/files/ENCFF188UGQ/, /files/ENCFF280LBW/, /files/ENCFF463LWW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF267BFZ/	4448486697	Mats Ljungman, UMichigan	773e9a6715187fb0db360fec2220300a		https://www.encodeproject.org/files/ENCFF568SQZ/@@download/ENCFF568SQZ.bam				released	s3://encode-public/2020/06/08/d7071e82-c833-4011-85c7-483fe54e2eb8/ENCFF568SQZ.bam	Lab custom GRCh38	released			
ENCFF643FHB	bam	bam		unfiltered alignments	GRCh38	ENCSR149QZB	BruChase-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1		151					/files/ENCFF280LBW/, /files/ENCFF945LAK/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF267BFZ/, /files/ENCFF184NWX/	4712837426	Mats Ljungman, UMichigan	8999b9e5390ed1db313a8d79eee1cb6e		https://www.encodeproject.org/files/ENCFF643FHB/@@download/ENCFF643FHB.bam				released	s3://encode-public/2020/06/08/1411b4e4-1a5f-4990-a666-d3eb9cdafda7/ENCFF643FHB.bam	Lab custom GRCh38	released			
ENCFF641TBI	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR149QZB	BruChase-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF568SQZ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	172312237	Mats Ljungman, UMichigan	f610c22504dd892655ba97471c757390		https://www.encodeproject.org/files/ENCFF641TBI/@@download/ENCFF641TBI.bigWig				released	s3://encode-public/2021/09/03/dc452075-605b-4091-8e7f-f922612cfe57/ENCFF641TBI.bigWig	Lab custom GRCh38	released			
ENCFF853KVK	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR149QZB	BruChase-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF568SQZ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	164443238	Mats Ljungman, UMichigan	de22c99c67afce14ee5a614bf7697bf1		https://www.encodeproject.org/files/ENCFF853KVK/@@download/ENCFF853KVK.bigWig				released	s3://encode-public/2021/09/03/62e1b6e8-0d12-4a4e-9951-74738c380f85/ENCFF853KVK.bigWig	Lab custom GRCh38	released			
ENCFF439OUT	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR149QZB	BruChase-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF643FHB/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	180099232	Mats Ljungman, UMichigan	e309f1bc06e966e2a4edf03d9a740b56		https://www.encodeproject.org/files/ENCFF439OUT/@@download/ENCFF439OUT.bigWig				released	s3://encode-public/2021/09/03/857d44b9-d27a-49b2-aa5a-4482aee50bc1/ENCFF439OUT.bigWig	Lab custom GRCh38	released			
ENCFF986RKR	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR149QZB	BruChase-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF643FHB/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	171988094	Mats Ljungman, UMichigan	441a9056756f7241f782299e6a9fb5e5		https://www.encodeproject.org/files/ENCFF986RKR/@@download/ENCFF986RKR.bigWig				released	s3://encode-public/2021/09/03/224f67dc-69ac-4383-b74a-d9b64dcdc8b8/ENCFF986RKR.bigWig	Lab custom GRCh38	released			
ENCFF298RLG	bam	bam		unfiltered alignments	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF413STS/, /files/ENCFF464JPG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	577374411	Mats Ljungman, UMichigan	05b5a500e78473d222e9a153fe7d80ab		https://www.encodeproject.org/files/ENCFF298RLG/@@download/ENCFF298RLG.bam				released	s3://encode-public/2021/09/03/d3596383-063c-4034-b7e4-abfa034b8703/ENCFF298RLG.bam	Lab custom GRCh38	released			
ENCFF527WFV	bam	bam		unfiltered alignments	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF413STS/, /files/ENCFF464JPG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	4752742580	Mats Ljungman, UMichigan	3facbe6a43b11e2e69e1133e95365983		https://www.encodeproject.org/files/ENCFF527WFV/@@download/ENCFF527WFV.bam				released	s3://encode-public/2021/09/03/698c5e33-77dc-4565-b9aa-316413277def/ENCFF527WFV.bam	Lab custom GRCh38	released			
ENCFF430KCH	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF527WFV/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	235580502	Mats Ljungman, UMichigan	111a26fac066380a00cb222a0f8fa072		https://www.encodeproject.org/files/ENCFF430KCH/@@download/ENCFF430KCH.bigWig				released	s3://encode-public/2021/09/03/dac16bc1-08e1-49cd-bb0b-30a066d619ec/ENCFF430KCH.bigWig	Lab custom GRCh38	released			
ENCFF288GYD	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF527WFV/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	223969111	Mats Ljungman, UMichigan	0359499af492b8d42c28c99c16193597		https://www.encodeproject.org/files/ENCFF288GYD/@@download/ENCFF288GYD.bigWig				released	s3://encode-public/2021/09/03/d2053bae-ecb7-4721-8e34-bcb902d59582/ENCFF288GYD.bigWig	Lab custom GRCh38	released			
ENCFF673LNK	bam	bam		unfiltered alignments	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF131YRC/, /files/ENCFF010TXH/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5310543959	Mats Ljungman, UMichigan	3f82a7753d81f91ac1ae66b1e8c992ee		https://www.encodeproject.org/files/ENCFF673LNK/@@download/ENCFF673LNK.bam				released	s3://encode-public/2021/09/03/ad0ace18-f446-46e6-a9ce-e748a4af5f10/ENCFF673LNK.bam	Lab custom GRCh38	released			
ENCFF063ANA	bam	bam		unfiltered alignments	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF131YRC/, /files/ENCFF010TXH/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	574192042	Mats Ljungman, UMichigan	bcb840eb3f92a24a6c74ae8d7f766301		https://www.encodeproject.org/files/ENCFF063ANA/@@download/ENCFF063ANA.bam				released	s3://encode-public/2021/09/03/f401afff-8d11-42dd-b48c-9933ca0251c2/ENCFF063ANA.bam	Lab custom GRCh38	released			
ENCFF471EQH	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF673LNK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	259926970	Mats Ljungman, UMichigan	900e71eeba06690c8e64e870132c9563		https://www.encodeproject.org/files/ENCFF471EQH/@@download/ENCFF471EQH.bigWig				released	s3://encode-public/2021/09/03/b31d7dd8-eb0c-4e7f-bad5-7fcd11f81055/ENCFF471EQH.bigWig	Lab custom GRCh38	released			
ENCFF044JIJ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR624MRE	BruChase-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF673LNK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	256570141	Mats Ljungman, UMichigan	bc9a56dadeacc7cdb681e890abe3d24f		https://www.encodeproject.org/files/ENCFF044JIJ/@@download/ENCFF044JIJ.bigWig				released	s3://encode-public/2021/09/03/ebe56df7-224e-4094-8eca-de611c5c33d2/ENCFF044JIJ.bigWig	Lab custom GRCh38	released			
ENCFF051FNN	bam	bam		unfiltered alignments	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF148LWO/, /files/ENCFF534HBN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5461460709	Mats Ljungman, UMichigan	f44c86e6e80569f3f189bc9129d03f60		https://www.encodeproject.org/files/ENCFF051FNN/@@download/ENCFF051FNN.bam				released	s3://encode-public/2021/09/03/c4f36e7f-b444-4fef-8db3-12a2364422a9/ENCFF051FNN.bam	Lab custom GRCh38	released			
ENCFF756ZUM	bam	bam		unfiltered alignments	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF148LWO/, /files/ENCFF534HBN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	252566069	Mats Ljungman, UMichigan	eae982d22e40c6e114f50555fcb6ae6c		https://www.encodeproject.org/files/ENCFF756ZUM/@@download/ENCFF756ZUM.bam				released	s3://encode-public/2021/09/03/41fb32be-78a9-4465-af19-c27e6af8463b/ENCFF756ZUM.bam	Lab custom GRCh38	released			
ENCFF521SGH	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF051FNN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	286584260	Mats Ljungman, UMichigan	1532acc3aa5d2ffd246d5b0a1970d7d4		https://www.encodeproject.org/files/ENCFF521SGH/@@download/ENCFF521SGH.bigWig				released	s3://encode-public/2021/09/03/36b103a7-5806-4e2b-9e40-9566d6d91f98/ENCFF521SGH.bigWig	Lab custom GRCh38	released			
ENCFF512IVH	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF051FNN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	281770822	Mats Ljungman, UMichigan	dc52adb6508c8675cf9eafb8b9fcb37c		https://www.encodeproject.org/files/ENCFF512IVH/@@download/ENCFF512IVH.bigWig				released	s3://encode-public/2021/09/03/ac0b6a32-6a62-4bf7-bb3b-dedc8925b2f8/ENCFF512IVH.bigWig	Lab custom GRCh38	released			
ENCFF863FOI	bam	bam		unfiltered alignments	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF106MQO/, /files/ENCFF488KYQ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	4891206875	Mats Ljungman, UMichigan	bedfdfbb2d251e696987acfa1e6400e8		https://www.encodeproject.org/files/ENCFF863FOI/@@download/ENCFF863FOI.bam				released	s3://encode-public/2021/09/03/c85d6ccd-5d96-4a75-a93d-11d8d6a72c27/ENCFF863FOI.bam	Lab custom GRCh38	released			
ENCFF040NRX	bam	bam		unfiltered alignments	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF106MQO/, /files/ENCFF488KYQ/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	186933600	Mats Ljungman, UMichigan	30135e6760f6641b5ff1ddb1cd5b7180		https://www.encodeproject.org/files/ENCFF040NRX/@@download/ENCFF040NRX.bam				released	s3://encode-public/2021/09/03/8c67d8b6-2e58-47b3-ab0f-0235715b57d0/ENCFF040NRX.bam	Lab custom GRCh38	released			
ENCFF434BXB	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF863FOI/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	270149859	Mats Ljungman, UMichigan	aa5d151a1d7da481c79b1831921cf147		https://www.encodeproject.org/files/ENCFF434BXB/@@download/ENCFF434BXB.bigWig				released	s3://encode-public/2021/09/03/7e7c7ce3-6a1a-45ab-89d1-d98444c0a4af/ENCFF434BXB.bigWig	Lab custom GRCh38	released			
ENCFF057BVZ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR849FAX	Bru-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF863FOI/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	267803091	Mats Ljungman, UMichigan	f04d36d8e99128c3cc0da57dec15acde		https://www.encodeproject.org/files/ENCFF057BVZ/@@download/ENCFF057BVZ.bigWig				released	s3://encode-public/2021/09/03/f4b0b1c7-707e-4214-a6e3-3ef61be04052/ENCFF057BVZ.bigWig	Lab custom GRCh38	released			
ENCFF912YRE	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF047UUX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	298034630	Mats Ljungman, UMichigan	8dc30b4dbc083e993bf24529ce5dc461		https://www.encodeproject.org/files/ENCFF912YRE/@@download/ENCFF912YRE.bigWig				released	s3://encode-public/2021/09/03/a69835cb-9d3b-49d5-954c-80fb35055dd0/ENCFF912YRE.bigWig	Lab custom GRCh38	released			
ENCFF886JFH	bam	bam		unfiltered alignments	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF378IHW/, /files/ENCFF049XHU/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5741121164	Mats Ljungman, UMichigan	c7ac81c0f223d620520b555b7c047d03		https://www.encodeproject.org/files/ENCFF886JFH/@@download/ENCFF886JFH.bam				released	s3://encode-public/2021/09/03/6109f656-e144-4c7d-b61a-99862d07de60/ENCFF886JFH.bam	Lab custom GRCh38	released			
ENCFF099TAQ	bam	bam		unfiltered alignments	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF378IHW/, /files/ENCFF049XHU/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	203945436	Mats Ljungman, UMichigan	e067680f45f918ef4d8afe6cf2c0b61f		https://www.encodeproject.org/files/ENCFF099TAQ/@@download/ENCFF099TAQ.bam				released	s3://encode-public/2021/09/03/6a7650ca-611b-4f8f-9ba8-fef301193fc8/ENCFF099TAQ.bam	Lab custom GRCh38	released			
ENCFF193TFO	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF886JFH/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	275909846	Mats Ljungman, UMichigan	a1bb32f6e06d9f611f5bdd4f55b55e53		https://www.encodeproject.org/files/ENCFF193TFO/@@download/ENCFF193TFO.bigWig				released	s3://encode-public/2021/09/03/0727e940-d10c-49a1-8d64-7a880c87f58f/ENCFF193TFO.bigWig	Lab custom GRCh38	released			
ENCFF484URO	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF886JFH/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	263351733	Mats Ljungman, UMichigan	9fc1ce60eb42bbb4ec0692ab95dff2a0		https://www.encodeproject.org/files/ENCFF484URO/@@download/ENCFF484URO.bigWig				released	s3://encode-public/2021/09/03/1b533047-3ac3-4009-8e64-dd2f58e51d5f/ENCFF484URO.bigWig	Lab custom GRCh38	released			
ENCFF047UUX	bam	bam		unfiltered alignments	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF364JFW/, /files/ENCFF215TOG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	6852219974	Mats Ljungman, UMichigan	90ed4e7c5be2c626f6138db0bcbbd65e		https://www.encodeproject.org/files/ENCFF047UUX/@@download/ENCFF047UUX.bam				released	s3://encode-public/2021/09/03/4f4c72e1-37f7-4c03-a216-5d34cca7f791/ENCFF047UUX.bam	Lab custom GRCh38	released			
ENCFF973HMY	bam	bam		unfiltered alignments	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF364JFW/, /files/ENCFF215TOG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	240814660	Mats Ljungman, UMichigan	446e795f5ea5f60a2d415ec91e5f5fff		https://www.encodeproject.org/files/ENCFF973HMY/@@download/ENCFF973HMY.bam				released	s3://encode-public/2021/09/03/e20cff0d-945d-4f10-a8b3-e14216115227/ENCFF973HMY.bam	Lab custom GRCh38	released			
ENCFF086JBO	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR692DCF	Bru-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF047UUX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	320524084	Mats Ljungman, UMichigan	9caa2d754daa3eaa89e700f7934c69cb		https://www.encodeproject.org/files/ENCFF086JBO/@@download/ENCFF086JBO.bigWig				released	s3://encode-public/2021/09/03/8799f8fc-8d8b-4c29-97da-af770086ee52/ENCFF086JBO.bigWig	Lab custom GRCh38	released			
ENCFF656SOA	bam	bam		unfiltered alignments	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF700MOT/, /files/ENCFF118RYC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5519970257	Mats Ljungman, UMichigan	4ecfab9d49c3ed63c3ced4db6f75606a		https://www.encodeproject.org/files/ENCFF656SOA/@@download/ENCFF656SOA.bam				released	s3://encode-public/2021/09/03/b2f307d8-69c5-4db8-9cc9-46ddb1ac3d26/ENCFF656SOA.bam	Lab custom GRCh38	released			
ENCFF784TEC	bam	bam		unfiltered alignments	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF700MOT/, /files/ENCFF118RYC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	847164428	Mats Ljungman, UMichigan	ee0448912b2a1d9794f5683d3806aed7		https://www.encodeproject.org/files/ENCFF784TEC/@@download/ENCFF784TEC.bam				released	s3://encode-public/2021/09/03/457c2c05-b4f0-4ee7-a3a9-85b5960a305d/ENCFF784TEC.bam	Lab custom GRCh38	released			
ENCFF761BSY	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF656SOA/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	259455765	Mats Ljungman, UMichigan	8ac7474b1d8d51c0d7f91d35e363c7cb		https://www.encodeproject.org/files/ENCFF761BSY/@@download/ENCFF761BSY.bigWig				released	s3://encode-public/2021/09/03/8094ca81-da16-4204-af25-8fcbd0279723/ENCFF761BSY.bigWig	Lab custom GRCh38	released			
ENCFF882ZEX	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF656SOA/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	247882164	Mats Ljungman, UMichigan	a760bbdfd7d4998112bb6d8aa94ebea1		https://www.encodeproject.org/files/ENCFF882ZEX/@@download/ENCFF882ZEX.bigWig				released	s3://encode-public/2021/09/03/3694b05b-ae86-4ea3-b23a-b6bd82ee1fa3/ENCFF882ZEX.bigWig	Lab custom GRCh38	released			
ENCFF361JET	bam	bam		unfiltered alignments	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF767DVD/, /files/ENCFF697MZK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	6535001490	Mats Ljungman, UMichigan	2edafa7149a6f65cca6598f59e3d8c22		https://www.encodeproject.org/files/ENCFF361JET/@@download/ENCFF361JET.bam				released	s3://encode-public/2021/09/03/6a8c9dd2-3f41-412a-8cfe-acf6be7d71dc/ENCFF361JET.bam	Lab custom GRCh38	released			
ENCFF109IWK	bam	bam		unfiltered alignments	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1		151					/files/ENCFF767DVD/, /files/ENCFF697MZK/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	664639240	Mats Ljungman, UMichigan	45242192cc187eec8416c7752afa358d		https://www.encodeproject.org/files/ENCFF109IWK/@@download/ENCFF109IWK.bam				released	s3://encode-public/2021/09/03/b9e9e459-f99c-4706-af46-e6cd2094677a/ENCFF109IWK.bam	Lab custom GRCh38	released			
ENCFF914EHY	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF361JET/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	319757432	Mats Ljungman, UMichigan	00f37e1997bf8ba21578e2c29e894450		https://www.encodeproject.org/files/ENCFF914EHY/@@download/ENCFF914EHY.bigWig				released	s3://encode-public/2021/09/03/1ce66768-89e1-4e9f-b98b-8af9264f1244/ENCFF914EHY.bigWig	Lab custom GRCh38	released			
ENCFF473RGT	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR340JNN	BruChase-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF361JET/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	306263410	Mats Ljungman, UMichigan	38a5f48f573421bd680519c592673c86		https://www.encodeproject.org/files/ENCFF473RGT/@@download/ENCFF473RGT.bigWig				released	s3://encode-public/2021/09/03/42eb26c2-407a-49b5-b46d-43d7c915efc5/ENCFF473RGT.bigWig	Lab custom GRCh38	released			
ENCFF472POW	bam	bam		unfiltered alignments	GRCh38	ENCSR121MLV	Bru-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1		151					/files/ENCFF441WSV/, /files/ENCFF032ZTB/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	5293064337	Mats Ljungman, UMichigan	44e4bfa9eb6f7b917ab3a6e6ec894935		https://www.encodeproject.org/files/ENCFF472POW/@@download/ENCFF472POW.bam				released	s3://encode-public/2021/09/03/4a0429f1-eb9e-4e77-8c34-e08b01836951/ENCFF472POW.bam	Lab custom GRCh38	released			
